Time,Name,Price
11:42:16,EICHERMOT.NS,"16,760.00"
11:42:19,EICHERMOT.NS,"16,770.00"
11:42:23,EICHERMOT.NS,"16,778.05"
11:42:26,EICHERMOT.NS,"16,778.05"
11:42:29,EICHERMOT.NS,"16,770.00"
11:42:32,EICHERMOT.NS,"16,767.65"
11:42:35,EICHERMOT.NS,"16,760.00"
11:42:38,EICHERMOT.NS,"16,760.00"
11:42:41,EICHERMOT.NS,"16,740.00"
11:42:44,EICHERMOT.NS,"16,760.00"
11:42:47,EICHERMOT.NS,"16,770.00"
11:42:50,EICHERMOT.NS,"16,753.30"
11:42:53,EICHERMOT.NS,"16,751.90"
11:42:56,EICHERMOT.NS,"16,778.05"
11:42:59,EICHERMOT.NS,"16,770.00"
11:43:02,EICHERMOT.NS,"16,745.00"
11:43:05,EICHERMOT.NS,"16,745.00"
11:43:09,EICHERMOT.NS,"16,747.40"
11:43:12,EICHERMOT.NS,"16,671.55"
11:43:15,EICHERMOT.NS,"16,755.40"
11:43:18,EICHERMOT.NS,"16,670.00"
11:43:21,EICHERMOT.NS,"16,640.00"
11:43:30,EICHERMOT.NS,"16,752.80"
11:43:36,EICHERMOT.NS,"16,680.90"
11:43:46,EICHERMOT.NS,"16,685.00"
11:43:49,EICHERMOT.NS,"16,745.00"
11:43:52,EICHERMOT.NS,"16,723.80"
11:43:55,EICHERMOT.NS,"16,657.90"
11:43:58,EICHERMOT.NS,"16,662.85"
11:44:01,EICHERMOT.NS,"16,670.00"
11:44:07,EICHERMOT.NS,"16,743.65"
11:44:10,EICHERMOT.NS,"16,663.80"
11:44:16,EICHERMOT.NS,"16,670.25"
11:44:19,EICHERMOT.NS,"16,689.55"
11:44:22,EICHERMOT.NS,"16,744.00"
11:44:25,EICHERMOT.NS,"16,686.30"
11:44:28,EICHERMOT.NS,"16,662.95"
11:44:31,EICHERMOT.NS,"16,694.75"
11:44:34,EICHERMOT.NS,"16,658.00"
11:44:40,EICHERMOT.NS,"16,649.25"
11:44:46,EICHERMOT.NS,"16,660.00"
11:44:49,EICHERMOT.NS,"16,682.55"
11:44:52,EICHERMOT.NS,"16,668.30"
11:44:55,EICHERMOT.NS,"16,665.00"
11:44:58,EICHERMOT.NS,"16,670.25"
11:45:04,EICHERMOT.NS,"16,712.20"
11:45:07,EICHERMOT.NS,"16,686.30"
11:45:10,EICHERMOT.NS,"16,670.25"
11:45:13,EICHERMOT.NS,"16,685.10"
11:45:16,EICHERMOT.NS,"16,662.70"
11:45:20,EICHERMOT.NS,"16,691.00"
11:45:23,EICHERMOT.NS,"16,682.55"
11:45:29,EICHERMOT.NS,"16,670.00"
11:45:32,EICHERMOT.NS,"16,659.40"
11:45:35,EICHERMOT.NS,"16,658.05"
11:45:38,EICHERMOT.NS,"16,649.65"
11:45:41,EICHERMOT.NS,"16,670.25"
11:45:44,EICHERMOT.NS,"16,670.25"
11:45:47,EICHERMOT.NS,"16,685.60"
11:45:50,EICHERMOT.NS,"16,685.60"
11:45:53,EICHERMOT.NS,"16,685.60"
11:45:59,EICHERMOT.NS,"16,689.45"
11:46:02,EICHERMOT.NS,"16,671.30"
11:46:05,EICHERMOT.NS,"16,691.00"
11:46:08,EICHERMOT.NS,"16,658.00"
11:46:11,EICHERMOT.NS,"16,660.00"
11:46:20,EICHERMOT.NS,"16,653.00"
11:46:23,EICHERMOT.NS,"16,667.00"
11:46:26,EICHERMOT.NS,"16,662.75"
11:46:29,EICHERMOT.NS,"16,660.00"
11:46:32,EICHERMOT.NS,"16,649.65"
11:46:41,EICHERMOT.NS,"16,662.75"
11:46:47,EICHERMOT.NS,"16,662.95"
11:46:50,EICHERMOT.NS,"16,650.00"
11:46:53,EICHERMOT.NS,"16,665.35"
11:46:57,EICHERMOT.NS,"16,705.00"
11:47:00,EICHERMOT.NS,"16,671.55"
11:47:03,EICHERMOT.NS,"16,741.05"
11:47:06,EICHERMOT.NS,"16,653.25"
11:47:09,EICHERMOT.NS,"16,661.70"
11:47:18,EICHERMOT.NS,"16,658.00"
11:47:24,EICHERMOT.NS,"16,660.00"
11:47:27,EICHERMOT.NS,"16,660.00"
11:47:30,EICHERMOT.NS,"16,660.00"
11:47:33,EICHERMOT.NS,"16,690.35"
11:47:36,EICHERMOT.NS,"16,642.80"
11:47:42,EICHERMOT.NS,"16,653.25"
11:47:45,EICHERMOT.NS,"16,660.00"
11:47:48,EICHERMOT.NS,"16,651.00"
11:48:01,EICHERMOT.NS,"16,639.85"
11:48:07,EICHERMOT.NS,"16,639.10"
11:48:13,EICHERMOT.NS,"16,678.00"
11:48:16,EICHERMOT.NS,"16,640.05"
11:48:19,EICHERMOT.NS,"16,731.30"
11:48:25,EICHERMOT.NS,"16,737.05"
11:48:54,EICHERMOT.NS,"16,733.85"
11:48:57,EICHERMOT.NS,"16,733.05"
11:49:36,EICHERMOT.NS,"16,731.35"
11:50:07,EICHERMOT.NS,"16,673.50"
11:50:28,EICHERMOT.NS,"16,730.70"
11:50:31,EICHERMOT.NS,"16,743.25"
11:50:40,EICHERMOT.NS,"16,678.05"
11:50:43,EICHERMOT.NS,"16,730.00"
11:51:07,EICHERMOT.NS,"16,749.90"
11:51:47,EICHERMOT.NS,"16,682.90"
11:52:54,EICHERMOT.NS,"16,620.00"
11:59:06,EICHERMOT.NS,"16,685.20"
11:59:09,EICHERMOT.NS,"16,666.65"
11:59:12,EICHERMOT.NS,"16,675.00"
11:59:15,EICHERMOT.NS,"16,683.00"
11:59:18,EICHERMOT.NS,"16,675.20"
11:59:21,EICHERMOT.NS,"16,668.30"
11:59:24,EICHERMOT.NS,"16,675.20"
11:59:27,EICHERMOT.NS,"16,675.20"
11:59:31,EICHERMOT.NS,"16,670.05"
11:59:34,EICHERMOT.NS,"16,670.05"
11:59:37,EICHERMOT.NS,"16,662.15"
11:59:40,EICHERMOT.NS,"16,673.50"
11:59:43,EICHERMOT.NS,"16,673.50"
11:59:46,EICHERMOT.NS,"16,673.00"
11:59:49,EICHERMOT.NS,"16,660.50"
11:59:52,EICHERMOT.NS,"16,663.35"
11:59:55,EICHERMOT.NS,"16,658.80"
11:59:59,EICHERMOT.NS,"16,647.40"
12:00:02,EICHERMOT.NS,"16,620.00"
12:00:05,EICHERMOT.NS,"16,639.95"
12:00:08,EICHERMOT.NS,"16,611.60"
12:00:11,EICHERMOT.NS,"16,628.55"
12:00:14,EICHERMOT.NS,"16,620.00"
12:00:17,EICHERMOT.NS,"16,622.90"
12:00:20,EICHERMOT.NS,"16,620.00"
12:00:23,EICHERMOT.NS,"16,630.00"
12:00:26,EICHERMOT.NS,"16,630.00"
12:00:29,EICHERMOT.NS,"16,621.80"
12:00:32,EICHERMOT.NS,"16,630.00"
12:00:35,EICHERMOT.NS,"16,632.05"
12:00:38,EICHERMOT.NS,"16,629.25"
12:00:41,EICHERMOT.NS,"16,620.00"
12:00:44,EICHERMOT.NS,"16,620.00"
12:00:47,EICHERMOT.NS,"16,620.00"
12:00:50,EICHERMOT.NS,"16,625.00"
12:00:53,EICHERMOT.NS,"16,626.05"
12:00:56,EICHERMOT.NS,"16,631.60"
12:00:59,EICHERMOT.NS,"16,629.60"
12:01:03,EICHERMOT.NS,"16,633.00"
12:01:06,EICHERMOT.NS,"16,628.80"
12:01:09,EICHERMOT.NS,"16,626.15"
12:01:12,EICHERMOT.NS,"16,622.00"
12:01:15,EICHERMOT.NS,"16,622.00"
12:01:18,EICHERMOT.NS,"16,621.10"
12:01:21,EICHERMOT.NS,"16,619.75"
12:01:24,EICHERMOT.NS,"16,618.00"
12:01:27,EICHERMOT.NS,"16,601.00"
12:01:30,EICHERMOT.NS,"16,617.10"
12:01:33,EICHERMOT.NS,"16,617.45"
12:01:36,EICHERMOT.NS,"16,605.30"
12:01:39,EICHERMOT.NS,"16,605.30"
12:01:42,EICHERMOT.NS,"16,604.85"
12:01:45,EICHERMOT.NS,"16,610.00"
12:01:48,EICHERMOT.NS,"16,600.00"
12:01:51,EICHERMOT.NS,"16,601.10"
12:01:54,EICHERMOT.NS,"16,600.00"
12:01:57,EICHERMOT.NS,"16,600.00"
12:02:00,EICHERMOT.NS,"16,581.05"
12:02:03,EICHERMOT.NS,"16,573.90"
12:02:06,EICHERMOT.NS,"16,555.65"
12:02:09,EICHERMOT.NS,"16,569.45"
12:02:12,EICHERMOT.NS,"16,575.95"
12:02:15,EICHERMOT.NS,"16,569.45"
12:02:18,EICHERMOT.NS,"16,565.40"
12:02:21,EICHERMOT.NS,"16,566.00"
12:02:24,EICHERMOT.NS,"16,571.00"
12:02:27,EICHERMOT.NS,"16,565.00"
12:02:30,EICHERMOT.NS,"16,570.00"
12:02:33,EICHERMOT.NS,"16,573.65"
12:02:36,EICHERMOT.NS,"16,570.00"
12:02:39,EICHERMOT.NS,"16,576.70"
12:02:42,EICHERMOT.NS,"16,576.80"
12:02:45,EICHERMOT.NS,"16,576.00"
12:02:48,EICHERMOT.NS,"16,576.00"
12:02:51,EICHERMOT.NS,"16,597.95"
12:02:54,EICHERMOT.NS,"16,592.90"
12:02:57,EICHERMOT.NS,"16,600.00"
12:03:00,EICHERMOT.NS,"16,599.15"
12:03:03,EICHERMOT.NS,"16,600.50"
12:03:06,EICHERMOT.NS,"16,597.95"
12:03:09,EICHERMOT.NS,"16,612.90"
12:03:12,EICHERMOT.NS,"16,610.00"
12:03:15,EICHERMOT.NS,"16,617.05"
12:03:18,EICHERMOT.NS,"16,614.05"
12:03:21,EICHERMOT.NS,"16,614.05"
12:03:24,EICHERMOT.NS,"16,617.05"
12:03:27,EICHERMOT.NS,"16,618.50"
12:03:30,EICHERMOT.NS,"16,635.90"
12:03:33,EICHERMOT.NS,"16,662.40"
12:03:36,EICHERMOT.NS,"16,662.40"
12:03:39,EICHERMOT.NS,"16,676.55"
12:03:42,EICHERMOT.NS,"16,682.80"
12:03:45,EICHERMOT.NS,"16,677.00"
12:03:48,EICHERMOT.NS,"16,673.15"
12:03:51,EICHERMOT.NS,"16,660.60"
12:03:54,EICHERMOT.NS,"16,660.00"
12:03:57,EICHERMOT.NS,"16,650.00"
12:04:00,EICHERMOT.NS,"16,655.40"
12:04:03,EICHERMOT.NS,"16,644.20"
12:04:06,EICHERMOT.NS,"16,645.20"
12:04:09,EICHERMOT.NS,"16,636.00"
12:04:12,EICHERMOT.NS,"16,632.50"
12:04:15,EICHERMOT.NS,"16,649.95"
12:04:18,EICHERMOT.NS,"16,655.55"
12:04:21,EICHERMOT.NS,"16,655.55"
12:04:24,EICHERMOT.NS,"16,649.95"
12:04:27,EICHERMOT.NS,"16,650.25"
12:04:30,EICHERMOT.NS,"16,662.60"
12:04:33,EICHERMOT.NS,"16,672.55"
12:04:36,EICHERMOT.NS,"16,684.25"
12:04:39,EICHERMOT.NS,"16,672.55"
12:04:42,EICHERMOT.NS,"16,672.80"
12:04:45,EICHERMOT.NS,"16,679.25"
12:04:48,EICHERMOT.NS,"16,679.25"
12:04:51,EICHERMOT.NS,"16,680.00"
12:04:54,EICHERMOT.NS,"16,671.05"
12:04:57,EICHERMOT.NS,"16,680.00"
12:05:00,EICHERMOT.NS,"16,671.05"
12:05:03,EICHERMOT.NS,"16,680.80"
12:05:06,EICHERMOT.NS,"16,679.60"
12:05:09,EICHERMOT.NS,"16,676.05"
12:05:12,EICHERMOT.NS,"16,671.65"
12:05:15,EICHERMOT.NS,"16,676.20"
12:05:18,EICHERMOT.NS,"16,670.00"
12:05:21,EICHERMOT.NS,"16,673.35"
12:05:24,EICHERMOT.NS,"16,670.00"
12:05:27,EICHERMOT.NS,"16,671.20"
12:05:30,EICHERMOT.NS,"16,681.65"
12:05:33,EICHERMOT.NS,"16,671.35"
12:05:36,EICHERMOT.NS,"16,681.20"
12:05:39,EICHERMOT.NS,"16,671.25"
12:05:42,EICHERMOT.NS,"16,673.10"
12:05:45,EICHERMOT.NS,"16,680.00"
12:05:48,EICHERMOT.NS,"16,682.05"
12:05:51,EICHERMOT.NS,"16,683.30"
12:05:54,EICHERMOT.NS,"16,680.00"
12:05:57,EICHERMOT.NS,"16,683.25"
12:06:00,EICHERMOT.NS,"16,683.30"
12:06:03,EICHERMOT.NS,"16,683.30"
12:06:06,EICHERMOT.NS,"16,700.00"
12:06:09,EICHERMOT.NS,"16,698.10"
12:06:12,EICHERMOT.NS,"16,700.00"
12:06:15,EICHERMOT.NS,"16,684.85"
12:06:18,EICHERMOT.NS,"16,700.00"
12:06:21,EICHERMOT.NS,"16,700.00"
12:06:24,EICHERMOT.NS,"16,705.30"
12:06:27,EICHERMOT.NS,"16,720.00"
12:06:30,EICHERMOT.NS,"16,676.10"
12:06:33,EICHERMOT.NS,"16,662.40"
12:06:36,EICHERMOT.NS,"16,675.00"
12:06:39,EICHERMOT.NS,"16,680.00"
12:06:42,EICHERMOT.NS,"16,675.00"
12:06:45,EICHERMOT.NS,"16,669.35"
12:06:48,EICHERMOT.NS,"16,665.00"
12:06:51,EICHERMOT.NS,"16,680.80"
12:06:54,EICHERMOT.NS,"16,673.60"
12:06:57,EICHERMOT.NS,"16,657.65"
12:07:00,EICHERMOT.NS,"16,678.65"
12:07:03,EICHERMOT.NS,"16,660.90"
12:07:06,EICHERMOT.NS,"16,674.20"
12:07:09,EICHERMOT.NS,"16,676.95"
12:07:12,EICHERMOT.NS,"16,689.70"
12:07:15,EICHERMOT.NS,"16,686.95"
12:07:18,EICHERMOT.NS,"16,677.45"
12:07:21,EICHERMOT.NS,"16,699.60"
12:07:24,EICHERMOT.NS,"16,692.65"
12:07:27,EICHERMOT.NS,"16,693.85"
12:07:30,EICHERMOT.NS,"16,695.00"
12:07:33,EICHERMOT.NS,"16,696.95"
12:07:36,EICHERMOT.NS,"16,692.65"
12:07:39,EICHERMOT.NS,"16,691.60"
12:07:42,EICHERMOT.NS,"16,694.40"
12:07:45,EICHERMOT.NS,"16,691.20"
12:07:48,EICHERMOT.NS,"16,691.20"
12:07:51,EICHERMOT.NS,"16,690.90"
12:07:54,EICHERMOT.NS,"16,690.90"
12:07:57,EICHERMOT.NS,"16,690.15"
12:08:00,EICHERMOT.NS,"16,703.15"
12:08:03,EICHERMOT.NS,"16,703.15"
12:08:06,EICHERMOT.NS,"16,709.50"
12:08:09,EICHERMOT.NS,"16,709.50"
12:08:12,EICHERMOT.NS,"16,709.50"
12:08:15,EICHERMOT.NS,"16,697.20"
12:08:18,EICHERMOT.NS,"16,697.25"
12:08:21,EICHERMOT.NS,"16,690.00"
12:08:24,EICHERMOT.NS,"16,693.60"
12:08:27,EICHERMOT.NS,"16,691.80"
12:08:30,EICHERMOT.NS,"16,690.00"
12:08:34,EICHERMOT.NS,"16,680.40"
12:08:37,EICHERMOT.NS,"16,650.00"
12:08:40,EICHERMOT.NS,"16,654.15"
12:08:43,EICHERMOT.NS,"16,652.05"
12:08:46,EICHERMOT.NS,"16,654.15"
12:08:49,EICHERMOT.NS,"16,652.05"
12:08:52,EICHERMOT.NS,"16,652.05"
12:08:55,EICHERMOT.NS,"16,650.00"
12:08:58,EICHERMOT.NS,"16,646.70"
12:09:01,EICHERMOT.NS,"16,632.40"
12:09:04,EICHERMOT.NS,"16,630.50"
12:09:07,EICHERMOT.NS,"16,632.55"
12:09:10,EICHERMOT.NS,"16,632.75"
12:09:13,EICHERMOT.NS,"16,640.85"
12:09:16,EICHERMOT.NS,"16,640.85"
12:09:19,EICHERMOT.NS,"16,632.85"
12:09:22,EICHERMOT.NS,"16,635.55"
12:09:25,EICHERMOT.NS,"16,639.20"
12:09:28,EICHERMOT.NS,"16,639.20"
12:09:31,EICHERMOT.NS,"16,644.00"
12:09:34,EICHERMOT.NS,"16,662.10"
12:09:37,EICHERMOT.NS,"16,662.10"
12:09:40,EICHERMOT.NS,"16,666.25"
12:09:43,EICHERMOT.NS,"16,655.60"
12:09:46,EICHERMOT.NS,"16,670.00"
12:09:49,EICHERMOT.NS,"16,676.00"
12:09:52,EICHERMOT.NS,"16,655.60"
12:09:55,EICHERMOT.NS,"16,644.00"
12:09:58,EICHERMOT.NS,"16,644.00"
12:10:01,EICHERMOT.NS,"16,647.90"
12:10:04,EICHERMOT.NS,"16,646.00"
12:10:07,EICHERMOT.NS,"16,644.00"
12:10:10,EICHERMOT.NS,"16,643.65"
12:10:13,EICHERMOT.NS,"16,633.30"
12:10:16,EICHERMOT.NS,"16,640.00"
12:10:19,EICHERMOT.NS,"16,640.00"
12:10:22,EICHERMOT.NS,"16,650.05"
12:10:25,EICHERMOT.NS,"16,650.05"
12:10:28,EICHERMOT.NS,"16,652.05"
12:10:31,EICHERMOT.NS,"16,652.05"
12:10:34,EICHERMOT.NS,"16,652.05"
12:10:37,EICHERMOT.NS,"16,641.00"
12:10:40,EICHERMOT.NS,"16,641.00"
12:10:43,EICHERMOT.NS,"16,640.00"
12:10:46,EICHERMOT.NS,"16,638.00"
12:10:49,EICHERMOT.NS,"16,636.30"
12:10:52,EICHERMOT.NS,"16,630.80"
12:10:55,EICHERMOT.NS,"16,635.00"
12:10:58,EICHERMOT.NS,"16,635.00"
12:11:01,EICHERMOT.NS,"16,630.00"
12:11:04,EICHERMOT.NS,"16,640.15"
12:11:07,EICHERMOT.NS,"16,644.95"
12:11:10,EICHERMOT.NS,"16,630.00"
12:11:13,EICHERMOT.NS,"16,644.95"
12:11:16,EICHERMOT.NS,"16,635.20"
12:11:19,EICHERMOT.NS,"16,631.35"
12:11:22,EICHERMOT.NS,"16,630.00"
12:11:25,EICHERMOT.NS,"16,640.00"
12:11:28,EICHERMOT.NS,"16,640.00"
12:11:31,EICHERMOT.NS,"16,637.20"
12:11:34,EICHERMOT.NS,"16,630.05"
12:11:37,EICHERMOT.NS,"16,635.00"
12:11:40,EICHERMOT.NS,"16,637.20"
12:11:43,EICHERMOT.NS,"16,637.05"
12:11:46,EICHERMOT.NS,"16,640.00"
12:11:49,EICHERMOT.NS,"16,640.00"
12:11:52,EICHERMOT.NS,"16,637.00"
12:11:55,EICHERMOT.NS,"16,637.00"
12:11:58,EICHERMOT.NS,"16,640.00"
12:12:01,EICHERMOT.NS,"16,640.75"
12:12:04,EICHERMOT.NS,"16,640.00"
12:12:07,EICHERMOT.NS,"16,640.00"
12:12:10,EICHERMOT.NS,"16,650.00"
12:12:13,EICHERMOT.NS,"16,650.00"
12:12:16,EICHERMOT.NS,"16,650.00"
12:12:19,EICHERMOT.NS,"16,649.75"
12:12:22,EICHERMOT.NS,"16,642.00"
12:12:25,EICHERMOT.NS,"16,642.00"
12:12:28,EICHERMOT.NS,"16,650.00"
12:12:31,EICHERMOT.NS,"16,657.55"
12:12:34,EICHERMOT.NS,"16,700.00"
12:12:37,EICHERMOT.NS,"16,675.00"
12:12:40,EICHERMOT.NS,"16,688.00"
12:12:43,EICHERMOT.NS,"16,699.00"
12:12:46,EICHERMOT.NS,"16,692.25"
12:12:49,EICHERMOT.NS,"16,699.20"
12:12:52,EICHERMOT.NS,"16,690.00"
12:12:58,EICHERMOT.NS,"16,699.20"
12:13:01,EICHERMOT.NS,"16,699.20"
12:13:04,EICHERMOT.NS,"16,700.00"
12:13:07,EICHERMOT.NS,"16,690.00"
12:13:10,EICHERMOT.NS,"16,692.25"
12:13:13,EICHERMOT.NS,"16,690.00"
12:13:16,EICHERMOT.NS,"16,690.00"
12:13:19,EICHERMOT.NS,"16,692.25"
12:13:22,EICHERMOT.NS,"16,692.25"
12:13:25,EICHERMOT.NS,"16,692.25"
12:13:28,EICHERMOT.NS,"16,692.25"
12:13:31,EICHERMOT.NS,"16,692.60"
12:13:34,EICHERMOT.NS,"16,692.60"
12:13:37,EICHERMOT.NS,"16,690.00"
12:13:40,EICHERMOT.NS,"16,690.00"
12:13:43,EICHERMOT.NS,"16,690.00"
12:13:46,EICHERMOT.NS,"16,692.00"
12:13:49,EICHERMOT.NS,"16,684.15"
12:13:52,EICHERMOT.NS,"16,680.00"
12:13:55,EICHERMOT.NS,"16,680.00"
12:13:58,EICHERMOT.NS,"16,680.00"
12:14:01,EICHERMOT.NS,"16,684.15"
12:14:04,EICHERMOT.NS,"16,689.20"
12:14:07,EICHERMOT.NS,"16,689.20"
12:14:10,EICHERMOT.NS,"16,689.20"
12:14:13,EICHERMOT.NS,"16,680.00"
12:14:16,EICHERMOT.NS,"16,680.00"
12:14:22,EICHERMOT.NS,"16,675.00"
12:14:25,EICHERMOT.NS,"16,700.00"
12:14:28,EICHERMOT.NS,"16,680.00"
12:14:31,EICHERMOT.NS,"16,701.45"
12:14:34,EICHERMOT.NS,"16,675.00"
12:14:37,EICHERMOT.NS,"16,688.80"
12:14:40,EICHERMOT.NS,"16,680.00"
12:14:43,EICHERMOT.NS,"16,697.20"
12:14:46,EICHERMOT.NS,"16,682.20"
12:14:49,EICHERMOT.NS,"16,690.80"
12:14:52,EICHERMOT.NS,"16,689.00"
12:14:55,EICHERMOT.NS,"16,721.00"
12:15:04,EICHERMOT.NS,"16,688.40"
12:15:07,EICHERMOT.NS,"16,690.00"
12:15:10,EICHERMOT.NS,"16,682.20"
12:15:13,EICHERMOT.NS,"16,730.00"
12:15:19,EICHERMOT.NS,"16,720.00"
12:15:25,EICHERMOT.NS,"16,700.00"
12:15:28,EICHERMOT.NS,"16,690.00"
12:15:31,EICHERMOT.NS,"16,725.35"
12:15:34,EICHERMOT.NS,"16,736.75"
12:15:40,EICHERMOT.NS,"16,730.00"
12:15:43,EICHERMOT.NS,"16,730.00"
12:15:46,EICHERMOT.NS,"16,709.10"
12:15:49,EICHERMOT.NS,"16,722.70"
12:15:52,EICHERMOT.NS,"16,714.55"
12:15:55,EICHERMOT.NS,"16,728.00"
12:15:58,EICHERMOT.NS,"16,738.90"
12:16:01,EICHERMOT.NS,"16,730.00"
12:16:04,EICHERMOT.NS,"16,700.00"
12:16:10,EICHERMOT.NS,"16,719.75"
12:16:13,EICHERMOT.NS,"16,726.10"
12:16:16,EICHERMOT.NS,"16,724.90"
12:16:19,EICHERMOT.NS,"16,720.85"
12:16:22,EICHERMOT.NS,"16,724.80"
12:16:25,EICHERMOT.NS,"16,730.00"
12:16:28,EICHERMOT.NS,"16,724.95"
12:16:31,EICHERMOT.NS,"16,720.00"
12:16:34,EICHERMOT.NS,"16,716.20"
12:16:40,EICHERMOT.NS,"16,727.20"
12:16:43,EICHERMOT.NS,"16,716.20"
12:16:46,EICHERMOT.NS,"16,719.75"
12:16:49,EICHERMOT.NS,"16,730.00"
12:16:52,EICHERMOT.NS,"16,719.75"
12:16:55,EICHERMOT.NS,"16,724.95"
12:16:58,EICHERMOT.NS,"16,722.70"
12:17:01,EICHERMOT.NS,"16,726.10"
12:17:04,EICHERMOT.NS,"16,718.50"
12:17:07,EICHERMOT.NS,"16,720.00"
12:17:10,EICHERMOT.NS,"16,727.30"
12:17:13,EICHERMOT.NS,"16,719.75"
12:17:19,EICHERMOT.NS,"16,720.65"
12:17:25,EICHERMOT.NS,"16,720.85"
12:17:28,EICHERMOT.NS,"16,720.00"
12:17:31,EICHERMOT.NS,"16,720.00"
12:17:34,EICHERMOT.NS,"16,730.00"
12:17:37,EICHERMOT.NS,"16,726.85"
12:17:40,EICHERMOT.NS,"16,719.75"
12:17:43,EICHERMOT.NS,"16,720.85"
12:17:46,EICHERMOT.NS,"16,726.85"
12:17:49,EICHERMOT.NS,"16,727.20"
12:17:52,EICHERMOT.NS,"16,730.00"
12:17:55,EICHERMOT.NS,"16,727.20"
12:17:58,EICHERMOT.NS,"16,730.00"
12:18:04,EICHERMOT.NS,"16,730.00"
12:21:38,EICHERMOT.NS,"16,706.10"
12:21:41,EICHERMOT.NS,"16,706.10"
12:21:44,EICHERMOT.NS,"16,700.00"
12:21:47,EICHERMOT.NS,"16,700.00"
12:21:50,EICHERMOT.NS,"16,700.00"
12:21:53,EICHERMOT.NS,"16,700.00"
12:21:56,EICHERMOT.NS,"16,700.00"
12:21:59,EICHERMOT.NS,"16,700.00"
12:22:02,EICHERMOT.NS,"16,700.00"
12:22:05,EICHERMOT.NS,"16,703.50"
12:22:08,EICHERMOT.NS,"16,700.00"
12:22:11,EICHERMOT.NS,"16,703.50"
12:22:14,EICHERMOT.NS,"16,703.50"
12:22:17,EICHERMOT.NS,"16,703.50"
12:22:20,EICHERMOT.NS,"16,700.00"
12:22:23,EICHERMOT.NS,"16,700.00"
12:22:26,EICHERMOT.NS,"16,700.00"
12:22:29,EICHERMOT.NS,"16,702.15"
12:22:32,EICHERMOT.NS,"16,701.75"
12:22:35,EICHERMOT.NS,"16,702.15"
12:22:38,EICHERMOT.NS,"16,702.15"
12:22:41,EICHERMOT.NS,"16,702.75"
12:22:44,EICHERMOT.NS,"16,700.00"
12:22:47,EICHERMOT.NS,"16,700.00"
12:22:50,EICHERMOT.NS,"16,700.00"
12:22:53,EICHERMOT.NS,"16,702.95"
12:22:55,EICHERMOT.NS,"16,700.00"
12:22:58,EICHERMOT.NS,"16,694.45"
12:23:01,EICHERMOT.NS,"16,686.10"
12:23:04,EICHERMOT.NS,"16,686.10"
12:23:07,EICHERMOT.NS,"16,689.70"
12:23:10,EICHERMOT.NS,"16,686.00"
12:23:13,EICHERMOT.NS,"16,686.00"
12:23:16,EICHERMOT.NS,"16,685.00"
12:23:19,EICHERMOT.NS,"16,692.15"
12:23:22,EICHERMOT.NS,"16,690.00"
12:23:25,EICHERMOT.NS,"16,691.15"
12:23:28,EICHERMOT.NS,"16,691.15"
12:23:31,EICHERMOT.NS,"16,691.20"
12:23:34,EICHERMOT.NS,"16,696.40"
12:23:37,EICHERMOT.NS,"16,696.40"
12:23:40,EICHERMOT.NS,"16,694.70"
12:23:43,EICHERMOT.NS,"16,695.00"
12:23:46,EICHERMOT.NS,"16,691.15"
12:23:49,EICHERMOT.NS,"16,698.00"
12:23:52,EICHERMOT.NS,"16,699.90"
12:23:55,EICHERMOT.NS,"16,708.75"
12:23:58,EICHERMOT.NS,"16,700.05"
12:24:01,EICHERMOT.NS,"16,708.75"
12:24:16,EICHERMOT.NS,"16,704.00"
12:24:22,EICHERMOT.NS,"16,704.80"
12:24:34,EICHERMOT.NS,"16,704.00"
12:24:37,EICHERMOT.NS,"16,705.95"
12:25:01,EICHERMOT.NS,"16,700.00"
12:25:07,EICHERMOT.NS,"16,650.00"
12:25:34,EICHERMOT.NS,"16,640.00"
12:27:07,EICHERMOT.NS,"16,665.00"
12:27:10,EICHERMOT.NS,"16,665.00"
12:27:13,EICHERMOT.NS,"16,666.90"
12:27:16,EICHERMOT.NS,"16,665.00"
12:27:19,EICHERMOT.NS,"16,665.00"
12:27:22,EICHERMOT.NS,"16,668.45"
12:27:25,EICHERMOT.NS,"16,665.00"
12:27:28,EICHERMOT.NS,"16,665.25"
12:27:31,EICHERMOT.NS,"16,665.50"
12:27:34,EICHERMOT.NS,"16,660.55"
12:27:37,EICHERMOT.NS,"16,678.55"
12:27:40,EICHERMOT.NS,"16,676.00"
12:27:43,EICHERMOT.NS,"16,678.55"
12:27:46,EICHERMOT.NS,"16,676.00"
12:27:49,EICHERMOT.NS,"16,673.85"
12:27:52,EICHERMOT.NS,"16,665.50"
12:27:55,EICHERMOT.NS,"16,660.00"
12:27:58,EICHERMOT.NS,"16,660.50"
12:28:01,EICHERMOT.NS,"16,660.45"
12:28:04,EICHERMOT.NS,"16,660.70"
12:28:07,EICHERMOT.NS,"16,660.00"
12:28:10,EICHERMOT.NS,"16,660.00"
12:28:13,EICHERMOT.NS,"16,653.30"
12:28:16,EICHERMOT.NS,"16,660.00"
12:28:19,EICHERMOT.NS,"16,644.00"
12:28:22,EICHERMOT.NS,"16,654.80"
12:28:25,EICHERMOT.NS,"16,645.25"
12:28:28,EICHERMOT.NS,"16,640.00"
12:28:31,EICHERMOT.NS,"16,652.70"
12:28:34,EICHERMOT.NS,"16,640.00"
